name,batch_id,open,close,volume,item_url
Sticker | Taste Buddy (Holo),2025-07-27 01:44:00,4.89,4.81,262,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
Sticker | Bolt Energy (Foil),2025-07-27 01:44:00,1.61,1.61,151,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
Desert Eagle | Printstream (Factory New),2025-07-27 01:44:00,118.64,115.77,20,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
Dreams & Nightmares Case,2025-07-27 01:44:00,2.38,2.4,82494,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
Operation Wildfire Case,2025-07-27 01:44:00,5.38,5.31,1280,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
AK-47 | Asiimov (Factory New),2025-07-27 01:44:00,344.21,343.67,3,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
M4A1-S | Leaded Glass (Factory New),2025-07-27 01:44:00,43.96,40.42,45,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
AWP | Hyper Beast (Factory New),2025-07-28 01:32:32,125.83,111.34,10,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
Sticker | Bolt Energy (Foil),2025-07-28 01:32:32,1.63,1.65,137,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
M4A1-S | Decimator (Factory New),2025-07-28 01:32:32,102.98,94.34,9,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
M4A4 | 龍王 (Dragon King) (Factory New),2025-07-28 01:32:32,67.39,59.77,5,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Operation Wildfire Case,2025-07-28 01:32:32,4.97,5.12,1150,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
Operation Broken Fang Case,2025-07-28 01:32:32,14.41,14.19,525,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
Desert Eagle | Printstream (Factory New),2025-07-28 01:32:32,118.03,117.47,15,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
M4A1-S | Leaded Glass (Factory New),2025-07-28 01:32:32,44.69,43.37,11,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
Sticker | Team Liquid (Holo) | Paris 2023,2025-07-28 01:32:32,1.69,1.68,116,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
Sticker | FaZe Clan (Holo) | Paris 2023,2025-07-28 01:32:32,1.39,1.35,212,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
AK-47 | Asiimov (Factory New),2025-07-28 01:32:32,344.19,326.11,2,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Glove Case,2025-07-28 01:32:32,17.64,17.57,2571,https://steamcommunity.com/market/listings/730/Glove%20Case
AK-47 | Bloodsport (Factory New),2025-07-28 01:32:32,436.95,395.6,8,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
Operation Riptide Case,2025-07-28 01:32:32,20.44,20.47,247,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
M4A4 | Desolate Space (Factory New),2025-07-28 01:32:32,74.08,71.0,11,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
M4A4 | Neo-Noir (Factory New),2025-07-28 01:32:32,77.0,70.14,8,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Sticker | Taste Buddy (Holo),2025-07-28 01:32:32,4.97,4.92,193,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
Desert Eagle | Mecha Industries (Factory New),2025-07-28 01:32:32,14.07,14.83,39,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
Sticker | Hypnoteyes (Holo),2025-07-28 01:32:32,1.19,1.18,323,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Dreams & Nightmares Case,2025-07-28 01:32:32,2.41,2.46,79673,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
Sticker | Team Liquid (Holo) | Paris 2023,2025-07-29 01:32:07,1.74,1.45,124,https://steamcommunity.com/market/listings/730/Sticker%20|%20Team%20Liquid%20(Holo)%20|%20Paris%202023
Sticker | Taste Buddy (Holo),2025-07-29 01:32:07,4.92,4.88,144,https://steamcommunity.com/market/listings/730/Sticker%20|%20Taste%20Buddy%20(Holo)
Sticker | Hypnoteyes (Holo),2025-07-29 01:32:07,1.17,1.22,208,https://steamcommunity.com/market/listings/730/Sticker%20|%20Hypnoteyes%20(Holo)
Dreams & Nightmares Case,2025-07-29 01:32:07,2.47,2.47,62765,https://steamcommunity.com/market/listings/730/Dreams%20&%20Nightmares%20Case
Sticker | Bolt Energy (Foil),2025-07-29 01:32:07,1.64,1.64,165,https://steamcommunity.com/market/listings/730/Sticker%20|%20Bolt%20Energy%20(Foil)
Operation Wildfire Case,2025-07-29 01:32:07,5.22,5.2,947,https://steamcommunity.com/market/listings/730/Operation%20Wildfire%20Case
M4A4 | Neo-Noir (Factory New),2025-07-29 01:32:07,78.83,79.52,8,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
Operation Broken Fang Case,2025-07-29 01:32:07,14.1,14.32,393,https://steamcommunity.com/market/listings/730/Operation%20Broken%20Fang%20Case
Desert Eagle | Mecha Industries (Factory New),2025-07-29 01:32:07,13.97,14.02,30,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Mecha%20Industries%20(Factory%20New)
AK-47 | Bloodsport (Factory New),2025-07-29 01:32:07,432.75,438.02,3,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
Sticker | FaZe Clan (Holo) | Paris 2023,2025-07-29 01:32:07,1.43,1.35,209,https://steamcommunity.com/market/listings/730/Sticker%20|%20FaZe%20Clan%20(Holo)%20|%20Paris%202023
Desert Eagle | Printstream (Factory New),2025-07-29 01:32:07,118.05,116.14,13,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
M4A1-S | Decimator (Factory New),2025-07-29 01:32:07,107.0,100.47,13,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Decimator%20(Factory%20New)
M4A4 | Desolate Space (Factory New),2025-07-29 01:32:07,69.15,72.0,5,https://steamcommunity.com/market/listings/730/M4A4%20|%20Desolate%20Space%20(Factory%20New)
Glove Case,2025-07-29 01:32:07,17.72,17.72,2312,https://steamcommunity.com/market/listings/730/Glove%20Case
Operation Riptide Case,2025-07-29 01:32:07,20.14,20.98,257,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
AWP | Hyper Beast (Factory New),2025-07-29 01:32:07,128.24,128.24,4,https://steamcommunity.com/market/listings/730/AWP%20|%20Hyper%20Beast%20(Factory%20New)
M4A4 | 龍王 (Dragon King) (Factory New),2025-07-29 01:32:07,67.39,64.46,16,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
M4A1-S | Leaded Glass (Factory New),2025-07-29 01:32:07,51.58,50.26,40,https://steamcommunity.com/market/listings/730/M4A1-S%20|%20Leaded%20Glass%20(Factory%20New)
AK-47 | Asiimov (Factory New),2025-07-29 01:32:07,344.19,326.11,2,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
AK-47 | Bloodsport (Factory New),2025-07-30 01:31:12,446.44,449.91,8,https://steamcommunity.com/market/listings/730/AK-47%20|%20Bloodsport%20(Factory%20New)
M4A4 | Neo-Noir (Factory New),2025-07-30 01:31:12,106.07,104.76,26,https://steamcommunity.com/market/listings/730/M4A4%20|%20Neo-Noir%20(Factory%20New)
AK-47 | Asiimov (Factory New),2025-07-30 01:31:12,363.55,350.28,4,https://steamcommunity.com/market/listings/730/AK-47%20|%20Asiimov%20(Factory%20New)
Operation Riptide Case,2025-07-30 01:31:12,20.27,19.91,159,https://steamcommunity.com/market/listings/730/Operation%20Riptide%20Case
M4A4 | 龍王 (Dragon King) (Factory New),2025-07-30 01:31:12,79.16,66.93,25,https://steamcommunity.com/market/listings/730/M4A4%20|%20龍王%20(Dragon%20King)%20(Factory%20New)
Glove Case,2025-07-30 01:31:12,17.64,17.57,2383,https://steamcommunity.com/market/listings/730/Glove%20Case
Desert Eagle | Printstream (Factory New),2025-07-30 01:31:12,127.99,127.65,35,https://steamcommunity.com/market/listings/730/Desert%20Eagle%20|%20Printstream%20(Factory%20New)
